"gencodeID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","EntrezID"
"ENSMUSG00000079502.8","Cfap77",7.5237837088395,-2.10363349435369,7.70345070470225,5.58793873682452e-06,0.000697623107188448,3.41087142452459,329375
"ENSMUSG00000073117.2","Gm7347",6.29002967440824,-2.27956023496109,7.68981184825892,5.68888751849007e-06,0.000704070195395448,3.44103844068913,664804
"ENSMUSG00000029054.8","Gabrd",-5.18574924093205,1.69354541759601,-7.68802699582853,5.70224170354092e-06,0.000704070195395448,4.22397361773783,14403
"ENSMUSG00000003418.11","St8sia6",3.79460889905318,1.94755615159104,7.67966956217402,5.76521872334252e-06,0.000707956257655482,4.27186032510742,241230
"ENSMUSG00000041670.15","Rims1",-2.26636935164084,7.60629549189792,-7.67410186412982,5.80758596882212e-06,0.000709282999409623,4.31385972605019,NA
"ENSMUSG00000048218.5","Amigo2",3.05633135559666,3.24520923514064,7.64344835122118,6.04687786097192e-06,0.000734515888063573,4.34059798807164,105827
"ENSMUSG00000043384.15","Gprasp1",4.34542285874222,11.3353807879849,7.63652222397192,6.10239101991369e-06,0.00073727382257796,4.19794051385724,67298
"ENSMUSG00000029595.9","Lhx5",7.62559952715569,-1.24584566863411,7.62697770013614,6.17978441551842e-06,0.000742631633077701,3.63256715605841,16873
"ENSMUSG00000059248.13","Sept9",-2.96947682948217,4.86320366131492,-7.61904503869894,6.2449055660274e-06,0.000746465520637062,4.30677530003983,53860
"ENSMUSG00000029120.10","Ppp2r2c",-1.92710468674484,7.90379637015235,-7.60012633576414,6.40319076224064e-06,0.000758264642673085,4.20625156991569,269643
"ENSMUSG00000031232.16","Magt1",3.3298415344235,3.41957987154118,7.5969406516847,6.43026300345767e-06,0.000758264642673085,4.28336573668132,67075
"ENSMUSG00000000753.15","Serpinf1",3.35431395658626,2.87891185024866,7.59063774773514,6.48418652578074e-06,0.000758264642673085,4.26476464683272,20317
"ENSMUSG00000020591.10","Ntsr2",3.57236836963173,4.69598513122797,7.58728827092721,6.51303879047117e-06,0.000758264642673085,4.251737147146,18217
"ENSMUSG00000021314.11","Amph",-1.72859002131923,7.14279609872674,-7.58570876613449,6.52669212858335e-06,0.000758264642673085,4.2029122647043,218038
"ENSMUSG00000038855.10","Itpkb",3.0650154696788,4.91013313820486,7.58347277356895,6.54607247590684e-06,0.000758264642673085,4.24007920713249,320404
"ENSMUSG00000025870.10","Arl10",2.8699381806594,3.40427868038271,7.56878638032238,6.67490341841602e-06,0.00076922271599305,4.24736352004558,56795
"ENSMUSG00000025203.5","Scd2",1.77839411663892,9.31505913640885,7.55197761526687,6.82568288552587e-06,0.000781321499930368,4.10547230161775,20250
"ENSMUSG00000038370.6","Pcp4l1",-2.55525269382345,4.54784928204422,-7.5493667575113,6.84942753142945e-06,0.000781321499930368,4.22012851528368,66425
"ENSMUSG00000048022.11","Tmem229a",2.02274539561897,5.82468479278117,7.54506681376915,6.88872616142986e-06,0.000781835627776019,4.16489259928704,319832
"ENSMUSG00000033998.9","Kcnk1",-2.07169380753606,5.44530462191436,-7.53955883181511,6.93941753291312e-06,0.000783631109545848,4.18803829866477,16525
"ENSMUSG00000029084.5","Cd38",4.49349376967663,2.1427933738696,7.53191752143275,7.01040308434906e-06,0.000787688890557461,4.1060365456535,12494
"ENSMUSG00000029810.15","Tmem176b",3.62065179628714,3.77432879645482,7.51868695620351,7.13515104092883e-06,0.000787747916832466,4.18108370541633,65963
"ENSMUSG00000034993.7","Vat1",2.77243664869945,6.07231816448819,7.50986880883511,7.21961023002333e-06,0.000787747916832466,4.11022563600019,26949
"ENSMUSG00000055214.15","Pld5",2.52920383222276,4.10089533711569,7.50310347657844,7.28513120664304e-06,0.000787747916832466,4.15441700545728,319455
"ENSMUSG00000034936.2","Arl4d",-5.04104977564534,0.950145369858198,-7.50215047670825,7.29441172573894e-06,0.000787747916832466,3.9788012133603,80981
"ENSMUSG00000018593.12","Sparc",5.44935878047907,6.93570173266819,7.49987711366024,7.31660123282237e-06,0.000787747916832466,4.08040372137233,20692
"ENSMUSG00000031255.14","Sytl4",7.05843483146072,1.28467280571944,7.498658448742,7.32852585773498e-06,0.000787747916832466,3.85588621225078,27359
"ENSMUSG00000042156.15","Dzip1",3.040898967294,6.97310262440135,7.49812991322605,7.33370402204824e-06,0.000787747916832466,4.07281642520311,66573
"ENSMUSG00000046886.6","Zfp474",6.95673032324059,-2.71541417895205,7.49764237784534,7.33848396357977e-06,0.000787747916832466,3.14360875485102,66758
"ENSMUSG00000032503.17","Arpp21",-3.55717113024568,6.92799305342408,-7.49538651998554,7.36064440398633e-06,0.000787747916832466,4.09948598774112,74100
"ENSMUSG00000031737.11","Irx5",5.98410211913899,-2.06353708492214,7.49530212572591,7.36147483690004e-06,0.000787747916832466,3.21271470811108,54352
"ENSMUSG00000027457.15","Snph",-1.80387831886032,6.84021593941913,-7.49007626746126,7.41309223817102e-06,0.000788636936177401,4.0822113685891,241727
"ENSMUSG00000099954.1","Gm28112",6.10579553147336,-3.11675021675839,7.48737035276721,7.43997109601322e-06,0.000788636936177401,3.04996427692107,NA
"ENSMUSG00000022421.18","Nptxr",-2.2577203959637,8.17556632703315,-7.48188788635192,7.49474995724847e-06,0.000790713713799473,4.04162392461775,73340
"ENSMUSG00000030309.16","Caprin2",3.99100245429748,3.75113796733855,7.44708608144575,7.85267448631425e-06,0.000824604210544177,4.08859974270354,232560
"ENSMUSG00000039977.16","Deup1",6.68312696584281,-1.87971686528121,7.4233031931392,8.10774228161718e-06,0.000847428765360471,3.27267687270769,234964
"ENSMUSG00000030411.15","Nova2",-1.97132699610032,6.34041437730578,-7.41567468123436,8.19141857826623e-06,0.000852210918012957,3.99745770816349,384569
"ENSMUSG00000055322.15","Tns1",2.76815530343743,6.44303445502823,7.38362535290769,8.5531677630753e-06,0.000885745557473863,3.9294769107573,21961
"ENSMUSG00000051335.5","Gfod1",-1.99127191930825,6.33785709639431,-7.37836492072914,8.6141548623903e-06,0.000887969211319426,3.94695962398172,328232
"ENSMUSG00000074968.11","Ano3",-4.53217282363142,5.1159176312399,-7.36239153253679,8.80220402934915e-06,0.000900751968294982,3.97065258964386,228432
"ENSMUSG00000003411.10","Rab3b",-2.619292933354,5.85095474065402,-7.35975000531075,8.83372164002794e-06,0.000900751968294982,3.94241674851383,69908
"ENSMUSG00000020950.10","Foxg1",-7.01172587627839,1.96683470153131,-7.35768787651994,8.85840979855781e-06,0.000900751968294982,3.85072946827833,15228
"ENSMUSG00000085565.1","Gm15721",-6.278584239466,-0.382111726558421,-7.33662101163998,9.11488588625058e-06,0.000920250540465258,3.75379394986576,NA
"ENSMUSG00000020123.5","Avpr1a",5.95422077671938,0.111045401983372,7.33523221583368,9.13206971002814e-06,0.000920250540465258,3.36252629852298,54140
"ENSMUSG00000069911.10","Fam196b",3.60358076051768,3.13440719616843,7.32660571632218,9.23958405811624e-06,0.000926928272116019,3.93187362619225,574403
"ENSMUSG00000036611.5","Eepd1",-3.6687341044699,2.1955910787988,-7.31346648550316,9.40594475591289e-06,0.000935627044475646,3.85178889317594,67484
"ENSMUSG00000048583.16","Igf2",2.67106577107946,4.6117927939433,7.3131834340042,9.40956354803738e-06,0.000935627044475646,3.88729080950043,16002
"ENSMUSG00000038587.8","Akap12",3.43536377515449,5.95789374426792,7.30634883069475,9.49739589252045e-06,0.0009402003546111,3.83661396598178,83397
"ENSMUSG00000025351.13","Cd63",3.27739491904477,2.86177818558686,7.28994325514703,9.71181524331546e-06,0.000957210140999057,3.87937315551168,12512
"ENSMUSG00000025579.14","Gaa",2.60666123629726,8.75345019221503,7.27486098573841,9.91349870353972e-06,0.000971372326796202,3.73245972562044,14387
"ENSMUSG00000017400.10","Stac2",-2.70748248257282,5.03410877134993,-7.27009737697353,9.97812342298283e-06,0.000971372326796202,3.84346784202175,217154
"ENSMUSG00000021062.15","Rab15",-2.46153400986049,6.14950107141598,-7.26750204102881,1.00135215946785e-05,0.000971372326796202,3.80485029835071,104886
"ENSMUSG00000030102.11","Itpr1",-2.02875623196923,8.2424219885513,-7.26641353128797,1.00284077882128e-05,0.000971372326796202,3.7441391685227,16438
"ENSMUSG00000042607.15","Asb4",7.86363998241959,0.974063857939704,7.26292560890628,1.00762669718223e-05,0.00097181919051842,3.54561846688184,65255
"ENSMUSG00000049555.10","Tmie",3.56197933642553,2.94106573618432,7.25972984789714,1.01203311859467e-05,0.000971897788079463,3.84154062248762,20776
"ENSMUSG00000035095.11","Fam167a",3.52741367157891,1.37279190696041,7.2274038037956,1.05777863831826e-05,0.00101150644937396,3.63024421862738,219148
"ENSMUSG00000022186.14","Oxct1",-1.92197308604907,7.60846691159253,-7.22113444639426,1.06690320975454e-05,0.00101590885294932,3.69477570938474,67041
"ENSMUSG00000000214.11","Th",5.40686621795755,4.6808098924255,7.19575285342045,1.10471102286447e-05,0.00104747114370508,3.7357626092484,21823
"ENSMUSG00000060257.2","Scrt2",-2.72952479729949,3.16735928457014,-7.1755798712357,1.1357787749325e-05,0.00106963733707608,3.73044891258963,545474
"ENSMUSG00000033788.15","Dysf",3.37649491751641,2.42176408575647,7.17441036100247,1.13760823941431e-05,0.00106963733707608,3.71101062664672,26903
"ENSMUSG00000008658.15","Rbfox1",-3.5704381682359,7.39703764717429,-7.16959974106577,1.14516659849512e-05,0.00107225765839093,3.63990099450119,268859
"ENSMUSG00000058756.13","Thra",-1.67402154595643,7.98800091608573,-7.14323560124237,1.18755138532366e-05,0.00110542529453561,3.57514468718291,21833
"ENSMUSG00000021090.15","Lrrc9",4.32932547529019,2.29684028118216,7.14148294816232,1.19042773797444e-05,0.00110542529453561,3.64716046390224,78257
"ENSMUSG00000020823.16","Sec14l1",-2.92887887076927,6.45554388512959,-7.12898909674617,1.21114833773797e-05,0.00111913450545835,3.60640876012187,74136
"ENSMUSG00000038764.14","Ptpn3",-3.09670596276868,4.57563887220774,-7.12412188333055,1.21932420088452e-05,0.00111913450545835,3.65572960503575,545622
"ENSMUSG00000049649.8","Gpr3",-3.3835856908506,1.73794632912141,-7.12364316604421,1.22013151404991e-05,0.00111913450545835,3.5933114257677,14748
"ENSMUSG00000062393.13","Dgkk",6.71053137142639,3.20679361914905,7.11353741271747,1.23730759280302e-05,0.0011302754563199,3.63939052360095,331374
"ENSMUSG00000071640.3","Stxbp3-ps",4.16120757679902,2.45829003281436,7.10532919862362,1.25144821963235e-05,0.00113856455026632,3.61519842935335,NA
"ENSMUSG00000026728.9","Vim",3.13250308910691,4.12940408335892,7.10240007143068,1.25653596557491e-05,0.00113858371848385,3.61529807633979,22352
"ENSMUSG00000006281.7","Tep1",3.42367581764071,3.03950281831478,7.09674778331015,1.26641612787044e-05,0.00114292784038171,3.62842441618248,21745
"ENSMUSG00000040424.15","Hipk4",-2.62346894152138,4.99667211481103,-7.07323700978201,1.30841013327563e-05,0.0011761037005988,3.57340047038619,233020
"ENSMUSG00000029843.4","Slc13a4",3.24446293470277,2.58873596387034,7.0617614948473,1.3294439502348e-05,0.00118615715853242,3.57387486345308,243755
"ENSMUSG00000037795.14","N4bp2",4.75148562309955,4.94696131024021,7.06137894354309,1.33015131697299e-05,0.00118615715853242,3.53648822329528,333789
"ENSMUSG00000037071.2","Scd1",3.46221099966767,6.72149962588795,7.04900906983374,1.35324169851335e-05,0.00119724510484287,3.45699896269659,20249
"ENSMUSG00000107978.1","Gm44109",5.82670811676522,-2.94222007986205,7.04828651925721,1.3546035944629e-05,0.00119724510484287,2.66807519264267,NA
"ENSMUSG00000038112.15","AW551984",4.2238083731912,5.62442943706542,7.04618737467664,1.35856844844665e-05,0.00119724510484287,3.487531091959,244810
"ENSMUSG00000029822.15","Osbpl3",-2.57007762682235,4.62303133100828,-7.034995437424,1.3799174916719e-05,0.00121130882315824,3.53118550715919,71720
"ENSMUSG00000004187.10","Kifc2",-2.23048525353217,6.15336485136811,-7.0268149787706,1.39574803227829e-05,0.00122043773468318,3.46986439057489,16581
"ENSMUSG00000041773.7","Enc1",-2.44528887078961,7.43855752783967,-6.99740796966851,1.45427275350391e-05,0.00126397546797011,3.39015634395687,13803
"ENSMUSG00000101249.1","Gm29216",6.89582791719186,0.494231152460494,6.99617199556099,1.45678909845256e-05,0.00126397546797011,3.15154735288409,NA
"ENSMUSG00000037996.17","Slc24a2",-2.17281579792647,9.13950324168318,-6.98939490361207,1.47066941594395e-05,0.00127111088904201,3.33500715004872,76376
"ENSMUSG00000059921.15","Unc5c",1.72848517226122,6.61492843381097,6.9763001474216,1.49788978203551e-05,0.00128967736329126,3.35907747760189,22253
"ENSMUSG00000020435.17","Osbp2",-2.6093752225912,4.67863874430072,-6.97050040097281,1.51011688296808e-05,0.00129524223641445,3.44077732024194,74309
"ENSMUSG00000000531.4","Grasp",-4.92410734178589,2.37071813602656,-6.96474299202025,1.52235993691425e-05,0.0013007784221421,3.41467667054691,56149
"ENSMUSG00000054580.14","Pla2r1",7.33970361109012,-0.530220550608579,6.95553996796235,1.54215013784391e-05,0.00131269689006168,3.00964543215701,18779
"ENSMUSG00000054733.9","Msra",-2.64568248469244,2.82324991230331,-6.95120486070477,1.55156713845499e-05,0.00131572893340983,3.42805542377755,110265
"ENSMUSG00000032667.17","Pon2",2.6017628941813,3.61232518107407,6.93736757940793,1.58203736523312e-05,0.00132933331932788,3.40380365958696,330260
"ENSMUSG00000026496.11","Parp1",-2.64763691185727,5.35515360044429,-6.93598401626878,1.58511888572633e-05,0.00132933331932788,3.37288696629435,11545
"ENSMUSG00000043020.13","Wdr63",6.98110207406942,-1.9666079890671,6.93587741577024,1.58535657520413e-05,0.00132933331932788,2.76353171979001,242253
"ENSMUSG00000012428.9","Steap4",7.18738939149927,-1.9154203487915,6.9242165556955,1.61158764533705e-05,0.00134630474223101,2.74710806737187,117167
"ENSMUSG00000029861.17","Fam131b",-2.384241849596,4.93015278640997,-6.91823310849363,1.6252264807747e-05,0.00135243474116487,3.35954082465108,76156
"ENSMUSG00000000794.9","Kcnn3",1.9449623484805,5.20196735520564,6.91573278633568,1.63096215225916e-05,0.00135243474116487,3.31720560478512,140493
"ENSMUSG00000098172.7","Gm26973",6.44197142266567,-3.0563954774878,6.90954351134929,1.64525310923214e-05,0.00135926940700973,2.50698819632818,NA
"ENSMUSG00000031785.16","Adgrg1",3.07442336116338,5.17435765598957,6.89498756329433,1.6793908284653e-05,0.00138239086803195,3.28769435656522,14766
"ENSMUSG00000032177.16","Pde4a",-2.30830245413548,6.01808859885653,-6.87988906575595,1.71559922321602e-05,0.00140704181547848,3.2666958326993,18577
"ENSMUSG00000006522.15","Itih3",6.20362323985491,4.31337264669088,6.87029607439168,1.73903578207215e-05,0.00141791208283377,3.3091764212388,16426
"ENSMUSG00000052302.5","Tbc1d30",-1.88435836987707,6.31116548394691,-6.86930652954126,1.74147265424582e-05,0.00141791208283377,3.23847161885817,74694
"ENSMUSG00000024430.13","Cabyr",-3.46844999426538,2.34796452887495,-6.86546884787864,1.75095784932314e-05,0.00142048825956641,3.29049596429591,71132
"ENSMUSG00000021055.13","Esr2",4.08017018675223,0.543058378916641,6.85402773544252,1.77956351061697e-05,0.00143521824164374,2.97038594920142,13983
"ENSMUSG00000017412.15","Cacnb4",-2.98313554494857,7.41671654119059,-6.85224656083136,1.78406147005399e-05,0.00143521824164374,3.18440708632753,12298
"ENSMUSG00000064373.11","Selenop",3.2586452310354,5.40334510236184,6.85058243912043,1.788274775989e-05,0.00143521824164374,3.21642999039342,20363
"ENSMUSG00000015714.11","Cers2",2.06355904198855,4.03217795876888,6.84725458296454,1.79673221333668e-05,0.00143687424548406,3.26444186954222,76893
"ENSMUSG00000085224.2","Gm13425",5.95885788423478,-3.49519856203306,6.83894870101666,1.81802715773039e-05,0.00144874844994742,2.40794577328275,NA
"ENSMUSG00000042439.12","Zfp532",1.87553654723249,7.72228356702155,6.79331519433528,1.93991808679845e-05,0.00154041834793409,3.06707602347384,328977
"ENSMUSG00000064370.1","mt-Cytb",8.00400416026598,8.49459866662189,6.78958671490553,1.95025451879834e-05,0.00154317322346607,3.05978216597132,17711
"ENSMUSG00000034902.17","Pip5k1c",-2.06048794503232,7.05110380720398,-6.78043603945828,1.97587212729058e-05,0.00155518160839135,3.08693966327343,18717
"ENSMUSG00000089901.1","Gm8113",5.61018738407333,-3.05460023679169,6.77923119527715,1.9792717159128e-05,0.00155518160839135,2.38648447702411,NA
"ENSMUSG00000109416.1","Gm44863",5.87098240244212,-2.68381851025625,6.77187591603795,2.000160826697e-05,0.00156611895810227,2.418199021253,NA
"ENSMUSG00000021091.8","Serpina3n",2.9439559431134,4.36149149037706,6.76215679025951,2.02812382566961e-05,0.00158249995175165,3.13073508488904,20716
"ENSMUSG00000086152.1","Gm11454",6.58498166283869,-2.78418754630954,6.74720481610007,2.07195759101833e-05,0.00160577668897876,2.41332728584155,NA
"ENSMUSG00000026915.16","Strbp",-1.70669403024,8.593584664379,-6.74587159094771,2.07591478275449e-05,0.00160577668897876,2.99029186861247,20744
"ENSMUSG00000052373.14","Mpp3",-2.15833879132361,4.32896502950118,-6.74470223595501,2.07939220582422e-05,0.00160577668897876,3.13021531863736,13384
"ENSMUSG00000025738.7","Fbxl16",-2.27375913507891,7.65563278497836,-6.7289660643193,2.12679610041699e-05,0.0016359843067565,2.99496529388403,214931
"ENSMUSG00000100131.1","Gm28439",7.73110359895632,0.0170180924310146,6.72495292808806,2.1390684407296e-05,0.0016359843067565,2.82463635621606,NA
"ENSMUSG00000030319.8","Cand2",2.84874397885195,2.67927780564746,6.7245353584402,2.1403497071307e-05,0.0016359843067565,3.12350120244891,67088
"ENSMUSG00000033960.5","9430020K01Rik",-2.43627269388319,7.11554650283884,-6.72148512963269,2.14973379993782e-05,0.00163758704922721,3.00045953616775,240185
"ENSMUSG00000063409.12","Lrrc43",6.02155699333285,-2.69824180922619,6.7153131937665,2.16885604587663e-05,0.00164657206293715,2.35034855138158,381741
"ENSMUSG00000031374.13","Zfp92",3.68809583232606,4.02953682086394,6.70833071646412,2.190707942817e-05,0.00165561440525198,3.07066732721238,22754
"ENSMUSG00000015002.17","Efr3a",-1.70468651737824,7.26137774222761,-6.70680891663442,2.19550148079873e-05,0.00165561440525198,2.96880681204826,76740
"ENSMUSG00000032353.8","Tmed3",2.6053392747048,3.7301789561416,6.69631541675858,2.22886035544067e-05,0.00167514882633655,3.06195331900047,66111
"ENSMUSG00000040125.4","Gpr26",-1.98017442552202,6.90989670884182,-6.68676107200409,2.25970282041926e-05,0.00169266805934872,2.95282168936957,233919
"ENSMUSG00000022114.4","Spry2",-2.02722043109268,4.49369571358273,-6.68320629735239,2.27129362120058e-05,0.00169569801513686,3.03724313809356,24064
"ENSMUSG00000055945.7","Prr18",2.03243367160804,3.74493095544795,6.67169161717356,2.30927492702649e-05,0.00171467537557538,3.02683644430564,320111
"ENSMUSG00000029212.11","Gabrb1",1.67941947714455,8.17890227429121,6.67088123852927,2.31197329476389e-05,0.00171467537557538,2.87795636014671,14400
